Latitude,Longitude,Elevation,Mean Temperature,Humidity,Rainfall
11.1,73.6,0.0,28.01,78.9,1.66
11.1,73.7,0.0,28.01,78.9,1.66
11.1,73.8,0.0,28.01,78.9,1.66
11.1,73.9,0.0,28.01,78.9,1.66
11.1,74.0,0.0,28.01,78.9,1.66
11.1,74.1,0.0,28.12,77.08,3.94
11.1,74.2,0.0,28.12,77.08,3.94
11.1,74.3,0.0,28.12,77.08,3.94
11.1,74.4,0.0,28.12,77.08,3.94
11.1,74.5,0.0,28.12,77.08,3.94
11.1,74.6,0.0,28.12,77.08,3.94
11.1,74.7,0.0,28.46,70.49,5.76
11.1,74.8,0.0,28.46,70.49,5.76
11.1,74.9,0.0,28.46,70.49,5.76
11.1,75.0,0.0,28.46,70.49,5.76
11.1,75.1,0.0,28.46,70.49,5.76
11.1,75.2,0.0,28.46,70.49,5.76
11.1,75.3,0.0,28.46,70.49,5.76
11.1,75.4,0.0,27.71,69.05,3.39
11.1,75.5,0.0,27.71,69.05,3.39
11.1,75.6,0.0,27.71,69.05,3.39
11.1,75.7,0.0,27.71,69.05,3.39
11.1,75.8,0.0,27.71,69.05,3.39
11.1,75.9,17.0,27.71,69.05,3.39
11.1,76.0,241.0,24.04,77.41,0.52
11.1,76.1,38.0,24.04,77.41,0.52
11.1,76.2,48.0,24.04,77.41,0.52
11.1,76.3,78.0,24.04,77.41,0.52
11.1,76.4,934.0,24.04,77.41,0.52
11.1,76.5,1441.0,24.04,77.41,0.52
11.1,76.6,689.0,22.23,81.18,0.0
11.1,76.7,777.0,22.23,81.18,0.0
11.1,76.8,845.0,22.23,81.18,0.0
11.1,76.9,574.0,22.23,81.18,0.0
11.1,77.0,419.0,22.23,81.18,0.0
11.1,77.1,399.0,22.23,81.18,0.0
11.1,77.2,338.0,24.1,73.45,0.0
11.1,77.3,310.0,24.1,73.45,0.0
11.1,77.4,298.0,24.1,73.45,0.0
11.1,77.5,260.0,24.1,73.45,0.0
11.1,77.6,240.0,24.1,73.45,0.0
11.1,77.7,208.0,24.1,73.45,0.0
11.1,77.8,207.0,24.1,73.45,0.0
11.1,77.9,144.0,24.3,73.89,0.0
11.1,78.0,129.0,24.3,73.89,0.0
11.1,78.1,128.0,24.3,73.89,0.0
11.1,78.2,135.0,24.3,73.89,0.0
11.1,78.3,174.0,24.3,73.89,0.0
11.1,78.4,166.0,24.3,73.89,0.0
11.1,78.5,146.0,24.19,78.07,0.0
11.1,78.6,140.0,24.19,78.07,0.0
11.1,78.7,129.0,24.19,78.07,0.0
11.1,78.8,133.0,24.19,78.07,0.0
11.1,78.9,116.0,24.19,78.07,0.0
11.1,79.0,85.0,24.19,78.07,0.0
11.1,79.1,55.0,24.6,82.56,0.04
11.1,79.2,75.0,24.6,82.56,0.04
11.1,79.3,45.0,24.6,82.56,0.04
11.1,79.4,21.0,24.6,82.56,0.04
11.1,79.5,14.0,24.6,82.56,0.04
11.1,79.6,12.0,24.6,82.56,0.04
11.1,79.7,9.0,26.14,77.32,0.22
11.1,79.8,3.0,26.14,77.32,0.22
11.1,79.9,0.0,26.14,77.32,0.22
11.1,80.0,0.0,26.14,77.32,0.22
11.1,80.1,0.0,26.14,77.32,0.22
11.1,80.2,0.0,26.14,77.32,0.22
11.1,80.3,0.0,26.14,77.32,0.22
11.1,80.4,0.0,26.95,73.83,0.45
11.1,80.5,0.0,26.95,73.83,0.45
11.1,80.6,0.0,26.95,73.83,0.45
11.1,80.7,0.0,26.95,73.83,0.45
11.1,80.8,0.0,26.95,73.83,0.45
11.1,80.9,0.0,26.95,73.83,0.45
11.1,81.0,0.0,27.01,74.33,0.57
11.1,81.1,0.0,27.01,74.33,0.57
11.1,81.2,0.0,27.01,74.33,0.57
11.1,81.3,0.0,27.01,74.33,0.57
11.1,81.4,0.0,27.01,74.33,0.57
11.1,81.5,0.0,27.01,74.33,0.57
11.1,81.6,0.0,26.99,75.66,0.42
11.1,81.7,0.0,26.99,75.66,0.42
11.1,81.8,0.0,26.99,75.66,0.42
11.1,81.9,0.0,26.99,75.66,0.42
11.1,82.0,0.0,26.99,75.66,0.42
11.1,82.1,0.0,26.99,75.66,0.42
11.1,82.2,0.0,26.97,75.75,0.28
11.1,82.3,0.0,26.97,75.75,0.28
11.1,82.4,0.0,26.97,75.75,0.28
11.1,82.5,0.0,26.97,75.75,0.28
11.1,82.6,0.0,26.97,75.75,0.28
11.1,82.7,0.0,26.97,75.75,0.28
11.1,82.8,0.0,26.97,75.75,0.28
11.1,82.9,0.0,27.16,75.39,0.19
11.1,83.0,0.0,27.16,75.39,0.19
11.1,83.1,0.0,27.16,75.39,0.19
11.1,83.2,0.0,27.16,75.39,0.19
11.1,83.3,0.0,27.16,75.39,0.19
11.1,83.4,0.0,27.16,75.39,0.19
11.1,83.5,0.0,27.34,75.64,0.23
11.1,83.6,0.0,27.34,75.64,0.23
11.1,83.7,0.0,27.34,75.64,0.23
11.1,83.8,0.0,27.34,75.64,0.23
11.1,83.9,0.0,27.34,75.64,0.23
11.1,84.0,0.0,27.34,75.64,0.23
11.1,84.1,0.0,27.39,76.24,0.32
11.1,84.2,0.0,27.39,76.24,0.32
11.1,84.3,0.0,27.39,76.24,0.32
11.1,84.4,0.0,27.39,76.24,0.32
11.1,84.5,0.0,27.39,76.24,0.32
11.1,84.6,0.0,27.39,76.24,0.32
11.1,84.7,0.0,27.4,76.96,0.54
11.1,84.8,0.0,27.4,76.96,0.54
11.1,84.9,0.0,27.4,76.96,0.54
11.1,85.0,0.0,27.4,76.96,0.54
11.1,85.1,0.0,27.4,76.96,0.54
11.1,85.2,0.0,27.4,76.96,0.54
11.1,85.3,0.0,27.4,76.96,0.54
11.1,85.4,0.0,27.48,76.62,0.59
11.1,85.5,0.0,27.48,76.62,0.59
11.1,85.6,0.0,27.48,76.62,0.59
11.1,85.7,0.0,27.48,76.62,0.59
11.1,85.8,0.0,27.48,76.62,0.59
11.1,85.9,0.0,27.48,76.62,0.59
11.1,86.0,0.0,27.53,77.01,0.52
11.1,86.1,0.0,27.53,77.01,0.52
11.1,86.2,0.0,27.53,77.01,0.52
11.1,86.3,0.0,27.53,77.01,0.52
11.1,86.4,0.0,27.53,77.01,0.52
11.1,86.5,0.0,27.53,77.01,0.52
11.1,86.6,0.0,27.49,78.23,0.51
11.1,86.7,0.0,27.49,78.23,0.51
11.1,86.8,0.0,27.49,78.23,0.51
11.1,86.9,0.0,27.49,78.23,0.51
11.1,87.0,0.0,27.49,78.23,0.51
11.1,87.1,0.0,27.49,78.23,0.51
11.1,87.2,0.0,27.44,79.19,0.28
11.1,87.3,0.0,27.44,79.19,0.28
11.1,87.4,0.0,27.44,79.19,0.28
11.1,87.5,0.0,27.44,79.19,0.28
11.1,87.6,0.0,27.44,79.19,0.28
11.1,87.7,0.0,27.44,79.19,0.28
11.1,87.8,0.0,27.44,79.19,0.28
11.1,87.9,0.0,27.43,79.68,0.06
11.1,88.0,0.0,27.43,79.68,0.06
11.1,88.1,0.0,27.43,79.68,0.06
11.1,88.2,0.0,27.43,79.68,0.06
11.1,88.3,0.0,27.43,79.68,0.06
11.1,88.4,0.0,27.43,79.68,0.06
11.1,88.5,0.0,27.41,80.26,0.03
11.1,88.6,0.0,27.41,80.26,0.03
11.1,88.7,0.0,27.41,80.26,0.03
11.1,88.8,0.0,27.41,80.26,0.03
11.1,88.9,0.0,27.41,80.26,0.03
11.1,89.0,0.0,27.41,80.26,0.03
11.1,89.1,0.0,27.44,80.45,0.02
11.1,89.2,0.0,27.44,80.45,0.02
11.1,89.3,0.0,27.44,80.45,0.02
11.1,89.4,0.0,27.44,80.45,0.02
11.1,89.5,0.0,27.44,80.45,0.02
11.1,89.6,0.0,27.44,80.45,0.02
11.1,89.7,0.0,27.56,80.08,0.01
11.1,89.8,0.0,27.56,80.08,0.01
11.1,89.9,0.0,27.56,80.08,0.01
11.1,90.0,0.0,27.56,80.08,0.01
11.1,90.1,0.0,27.56,80.08,0.01
11.1,90.2,0.0,27.56,80.08,0.01
11.1,90.3,0.0,27.56,80.08,0.01
11.1,90.4,0.0,27.7,79.62,0.01
11.1,90.5,0.0,27.7,79.62,0.01
11.1,90.6,0.0,27.7,79.62,0.01
11.1,90.7,0.0,27.7,79.62,0.01
11.1,90.8,0.0,27.7,79.62,0.01
11.1,90.9,0.0,27.7,79.62,0.01
11.1,91.0,0.0,28.01,77.98,0.02
11.1,91.1,0.0,28.01,77.98,0.02
11.1,91.2,0.0,28.01,77.98,0.02
11.1,91.3,0.0,28.01,77.98,0.02
11.1,91.4,0.0,28.01,77.98,0.02
11.1,91.5,0.0,28.01,77.98,0.02
11.1,91.6,0.0,28.23,76.13,0.01
11.1,91.7,0.0,28.23,76.13,0.01
11.1,91.8,0.0,28.23,76.13,0.01
11.1,91.9,0.0,28.23,76.13,0.01
11.1,92.0,0.0,28.23,76.13,0.01
11.1,92.1,0.0,28.23,76.13,0.01
11.1,92.2,0.0,28.29,75.49,0.0
11.1,92.3,0.0,28.29,75.49,0.0
11.1,92.4,0.0,28.29,75.49,0.0
11.1,92.5,0.0,28.29,75.49,0.0
11.1,92.6,0.0,28.29,75.49,0.0
11.1,92.7,0.0,28.29,75.49,0.0
11.1,92.8,0.0,28.29,75.49,0.0
11.1,92.9,0.0,28.36,75.76,0.0
11.1,93.0,0.0,28.36,75.76,0.0
11.1,93.1,0.0,28.36,75.76,0.0
11.1,93.2,0.0,28.36,75.76,0.0
11.1,93.3,0.0,28.36,75.76,0.0
11.1,93.4,0.0,28.36,75.76,0.0
11.1,93.5,0.0,28.49,75.37,0.0
11.1,93.6,0.0,28.49,75.37,0.0
11.1,93.7,0.0,28.49,75.37,0.0
11.1,93.8,0.0,28.49,75.37,0.0
11.1,93.9,0.0,28.49,75.37,0.0
11.1,94.0,0.0,28.49,75.37,0.0
11.1,94.1,0.0,28.62,75.24,0.0
11.1,94.2,0.0,28.62,75.24,0.0
11.1,94.3,0.0,28.62,75.24,0.0
11.1,94.4,0.0,28.62,75.24,0.0
11.1,94.5,0.0,28.62,75.24,0.0
11.1,94.6,0.0,28.62,75.24,0.0
11.1,94.7,0.0,28.72,76.56,0.01
11.1,94.8,0.0,28.72,76.56,0.01
11.1,94.9,0.0,28.72,76.56,0.01
11.1,95.0,0.0,28.72,76.56,0.01
11.1,95.1,0.0,28.72,76.56,0.01
11.1,95.2,0.0,28.72,76.56,0.01
11.1,95.3,0.0,28.72,76.56,0.01
11.1,95.4,0.0,28.78,78.21,0.03
11.1,95.5,0.0,28.78,78.21,0.03
11.1,95.6,0.0,28.78,78.21,0.03
11.1,95.7,0.0,28.78,78.21,0.03
11.1,95.8,0.0,28.78,78.21,0.03
11.1,95.9,0.0,28.78,78.21,0.03
11.1,96.0,0.0,28.78,79.34,0.27
11.1,96.1,0.0,28.78,79.34,0.27
11.1,96.2,0.0,28.78,79.34,0.27
11.1,96.3,0.0,28.78,79.34,0.27
11.1,96.4,0.0,28.78,79.34,0.27
11.1,96.5,0.0,28.78,79.34,0.27
11.1,96.6,0.0,28.7,79.98,0.74
11.1,96.7,0.0,28.7,79.98,0.74
11.1,96.8,0.0,28.7,79.98,0.74
11.1,96.9,0.0,28.7,79.98,0.74
11.1,97.0,0.0,28.7,79.98,0.74
11.1,97.1,0.0,28.7,79.98,0.74
11.1,97.2,0.0,28.26,81.73,0.7
11.1,97.3,0.0,28.26,81.73,0.7
11.1,97.4,0.0,28.26,81.73,0.7
11.1,97.5,0.0,28.26,81.73,0.7
11.1,97.6,0.0,28.26,81.73,0.7
11.1,97.7,0.0,28.26,81.73,0.7
11.1,97.8,0.0,28.26,81.73,0.7
11.1,97.9,0.0,27.73,85.23,0.26
11.1,98.0,0.0,27.73,85.23,0.26
11.2,68.0,0.0,28.02,79.87,2.08
11.2,68.1,0.0,28.02,79.87,2.08
11.2,68.2,0.0,28.02,79.87,2.08
11.2,68.3,0.0,28.02,79.87,2.08
11.2,68.4,0.0,28.02,79.87,2.08
11.2,68.5,0.0,28.07,80.18,1.32
11.2,68.6,0.0,28.07,80.18,1.32
11.2,68.7,0.0,28.07,80.18,1.32
11.2,68.8,0.0,28.07,80.18,1.32
11.2,68.9,0.0,28.07,80.18,1.32
11.2,69.0,0.0,28.07,80.18,1.32
11.2,69.1,0.0,28.23,79.15,0.82
11.2,69.2,0.0,28.23,79.15,0.82
11.2,69.3,0.0,28.23,79.15,0.82
11.2,69.4,0.0,28.23,79.15,0.82
11.2,69.5,0.0,28.23,79.15,0.82
11.2,69.6,0.0,28.23,79.15,0.82
11.2,69.7,0.0,28.27,78.86,0.68
11.2,69.8,0.0,28.27,78.86,0.68
11.2,69.9,0.0,28.27,78.86,0.68
11.2,70.0,0.0,28.27,78.86,0.68
11.2,70.1,0.0,28.27,78.86,0.68
11.2,70.2,0.0,28.27,78.86,0.68
11.2,70.3,0.0,28.27,78.86,0.68
11.2,70.4,0.0,28.27,78.88,0.73
11.2,70.5,0.0,28.27,78.88,0.73
11.2,70.6,0.0,28.27,78.88,0.73
11.2,70.7,0.0,28.27,78.88,0.73
11.2,70.8,0.0,28.27,78.88,0.73
11.2,70.9,0.0,28.27,78.88,0.73
11.2,71.0,0.0,28.26,79.47,1.26
11.2,71.1,0.0,28.26,79.47,1.26
11.2,71.2,0.0,28.26,79.47,1.26
11.2,71.3,0.0,28.26,79.47,1.26
11.2,71.4,0.0,28.26,79.47,1.26
11.2,71.5,0.0,28.26,79.47,1.26
11.2,71.6,0.0,28.25,80.16,2.09
11.2,71.7,0.0,28.25,80.16,2.09
11.2,71.8,0.0,28.25,80.16,2.09
11.2,71.9,0.0,28.25,80.16,2.09
11.2,72.0,0.0,28.25,80.16,2.09
11.2,72.1,0.0,28.25,80.16,2.09
11.2,72.2,0.0,28.21,80.04,1.79
11.2,72.3,0.0,28.21,80.04,1.79
11.2,72.4,0.0,28.21,80.04,1.79
11.2,72.5,0.0,28.21,80.04,1.79
11.2,72.6,0.0,28.21,80.04,1.79
11.2,72.7,0.0,28.21,80.04,1.79
11.2,72.8,0.0,28.21,80.04,1.79
11.2,72.9,0.0,28.18,78.74,1.69
11.2,73.0,0.0,28.18,78.74,1.69
11.2,73.1,0.0,28.18,78.74,1.69
11.2,73.2,0.0,28.18,78.74,1.69
11.2,73.3,0.0,28.18,78.74,1.69
11.2,73.4,0.0,28.18,78.74,1.69
11.2,73.5,0.0,28.01,78.9,1.66
11.2,73.6,0.0,28.01,78.9,1.66
11.2,73.7,0.0,28.01,78.9,1.66
11.2,73.8,0.0,28.01,78.9,1.66
11.2,73.9,0.0,28.01,78.9,1.66
11.2,74.0,0.0,28.01,78.9,1.66
11.2,74.1,0.0,28.12,77.08,3.94
11.2,74.2,0.0,28.12,77.08,3.94
11.2,74.3,0.0,28.12,77.08,3.94
11.2,74.4,0.0,28.12,77.08,3.94
11.2,74.5,0.0,28.12,77.08,3.94
11.2,74.6,0.0,28.12,77.08,3.94
11.2,74.7,0.0,28.46,70.49,5.76
11.2,74.8,0.0,28.46,70.49,5.76
11.2,74.9,0.0,28.46,70.49,5.76
11.2,75.0,0.0,28.46,70.49,5.76
11.2,75.1,0.0,28.46,70.49,5.76
11.2,75.2,0.0,28.46,70.49,5.76
11.2,75.3,0.0,28.46,70.49,5.76
11.2,75.4,0.0,27.71,69.05,3.39
11.2,75.5,0.0,27.71,69.05,3.39
11.2,75.6,0.0,27.71,69.05,3.39
11.2,75.7,0.0,27.71,69.05,3.39
11.2,75.8,19.0,27.71,69.05,3.39
11.2,75.9,18.0,27.71,69.05,3.39
11.2,76.0,138.0,24.04,77.41,0.52
11.2,76.1,28.0,24.04,77.41,0.52
11.2,76.2,21.0,24.04,77.41,0.52
11.2,76.3,37.0,24.04,77.41,0.52
11.2,76.4,1511.0,24.04,77.41,0.52
11.2,76.5,1759.0,24.04,77.41,0.52
11.2,76.6,1856.0,22.23,81.18,0.0
11.2,76.7,786.0,22.23,81.18,0.0
11.2,76.8,443.0,22.23,81.18,0.0
11.2,76.9,405.0,22.23,81.18,0.0
11.2,77.0,402.0,22.23,81.18,0.0
11.2,77.1,392.0,22.23,81.18,0.0
11.2,77.2,353.0,24.1,73.45,0.0
11.2,77.3,338.0,24.1,73.45,0.0
11.2,77.4,318.0,24.1,73.45,0.0
11.2,77.5,284.0,24.1,73.45,0.0
11.2,77.6,285.0,24.1,73.45,0.0
11.2,77.7,232.0,24.1,73.45,0.0
11.2,77.8,180.0,24.1,73.45,0.0
11.2,77.9,176.0,24.3,73.89,0.0
11.2,78.0,161.0,24.3,73.89,0.0
11.2,78.1,166.0,24.3,73.89,0.0
11.2,78.2,177.0,24.3,73.89,0.0
11.2,78.3,381.0,24.3,73.89,0.0
11.2,78.4,461.0,24.3,73.89,0.0
11.2,78.5,152.0,24.19,78.07,0.0
11.2,78.6,158.0,24.19,78.07,0.0
11.2,78.7,364.0,24.19,78.07,0.0
11.2,78.8,170.0,24.19,78.07,0.0
11.2,78.9,114.0,24.19,78.07,0.0
11.2,79.0,97.0,24.19,78.07,0.0
11.2,79.1,108.0,24.6,82.56,0.04
11.2,79.2,113.0,24.6,82.56,0.04
11.2,79.3,89.0,24.6,82.56,0.04
11.2,79.4,47.0,24.6,82.56,0.04
11.2,79.5,15.0,24.6,82.56,0.04
11.2,79.6,17.0,24.6,82.56,0.04
11.2,79.7,5.0,26.14,77.32,0.22
11.2,79.8,8.0,26.14,77.32,0.22
11.2,79.9,0.0,26.14,77.32,0.22
11.2,80.0,0.0,26.14,77.32,0.22
11.2,80.1,0.0,26.14,77.32,0.22
11.2,80.2,0.0,26.14,77.32,0.22
11.2,80.3,0.0,26.14,77.32,0.22
11.2,80.4,0.0,26.95,73.83,0.45
11.2,80.5,0.0,26.95,73.83,0.45
11.2,80.6,0.0,26.95,73.83,0.45
11.2,80.7,0.0,26.95,73.83,0.45
11.2,80.8,0.0,26.95,73.83,0.45
11.2,80.9,0.0,26.95,73.83,0.45
11.2,81.0,0.0,27.01,74.33,0.57
11.2,81.1,0.0,27.01,74.33,0.57
11.2,81.2,0.0,27.01,74.33,0.57
11.2,81.3,0.0,27.01,74.33,0.57
11.2,81.4,0.0,27.01,74.33,0.57
11.2,81.5,0.0,27.01,74.33,0.57
11.2,81.6,0.0,26.99,75.66,0.42
11.2,81.7,0.0,26.99,75.66,0.42
11.2,81.8,0.0,26.99,75.66,0.42
11.2,81.9,0.0,26.99,75.66,0.42
11.2,82.0,0.0,26.99,75.66,0.42
11.2,82.1,0.0,26.99,75.66,0.42
11.2,82.2,0.0,26.97,75.75,0.28
11.2,82.3,0.0,26.97,75.75,0.28
11.2,82.4,0.0,26.97,75.75,0.28
11.2,82.5,0.0,26.97,75.75,0.28
11.2,82.6,0.0,26.97,75.75,0.28
11.2,82.7,0.0,26.97,75.75,0.28
11.2,82.8,0.0,26.97,75.75,0.28
11.2,82.9,0.0,27.16,75.39,0.19
11.2,83.0,0.0,27.16,75.39,0.19
11.2,83.1,0.0,27.16,75.39,0.19
11.2,83.2,0.0,27.16,75.39,0.19
11.2,83.3,0.0,27.16,75.39,0.19
11.2,83.4,0.0,27.16,75.39,0.19
11.2,83.5,0.0,27.34,75.64,0.23
11.2,83.6,0.0,27.34,75.64,0.23
11.2,83.7,0.0,27.34,75.64,0.23
11.2,83.8,0.0,27.34,75.64,0.23
11.2,83.9,0.0,27.34,75.64,0.23
11.2,84.0,0.0,27.34,75.64,0.23
11.2,84.1,0.0,27.39,76.24,0.32
11.2,84.2,0.0,27.39,76.24,0.32
11.2,84.3,0.0,27.39,76.24,0.32
11.2,84.4,0.0,27.39,76.24,0.32
11.2,84.5,0.0,27.39,76.24,0.32
11.2,84.6,0.0,27.39,76.24,0.32
11.2,84.7,0.0,27.4,76.96,0.54
11.2,84.8,0.0,27.4,76.96,0.54
11.2,84.9,0.0,27.4,76.96,0.54
11.2,85.0,0.0,27.4,76.96,0.54
11.2,85.1,0.0,27.4,76.96,0.54
11.2,85.2,0.0,27.4,76.96,0.54
11.2,85.3,0.0,27.4,76.96,0.54
11.2,85.4,0.0,27.48,76.62,0.59
11.2,85.5,0.0,27.48,76.62,0.59
11.2,85.6,0.0,27.48,76.62,0.59
11.2,85.7,0.0,27.48,76.62,0.59
11.2,85.8,0.0,27.48,76.62,0.59
11.2,85.9,0.0,27.48,76.62,0.59
11.2,86.0,0.0,27.53,77.01,0.52
11.2,86.1,0.0,27.53,77.01,0.52
11.2,86.2,0.0,27.53,77.01,0.52
11.2,86.3,0.0,27.53,77.01,0.52
11.2,86.4,0.0,27.53,77.01,0.52
11.2,86.5,0.0,27.53,77.01,0.52
11.2,86.6,0.0,27.49,78.23,0.51
11.2,86.7,0.0,27.49,78.23,0.51
11.2,86.8,0.0,27.49,78.23,0.51
11.2,86.9,0.0,27.49,78.23,0.51
11.2,87.0,0.0,27.49,78.23,0.51
11.2,87.1,0.0,27.49,78.23,0.51
11.2,87.2,0.0,27.44,79.19,0.28
11.2,87.3,0.0,27.44,79.19,0.28
11.2,87.4,0.0,27.44,79.19,0.28
11.2,87.5,0.0,27.44,79.19,0.28
11.2,87.6,0.0,27.44,79.19,0.28
11.2,87.7,0.0,27.44,79.19,0.28
11.2,87.8,0.0,27.44,79.19,0.28
11.2,87.9,0.0,27.43,79.68,0.06
11.2,88.0,0.0,27.43,79.68,0.06
11.2,88.1,0.0,27.43,79.68,0.06
11.2,88.2,0.0,27.43,79.68,0.06
11.2,88.3,0.0,27.43,79.68,0.06
11.2,88.4,0.0,27.43,79.68,0.06
11.2,88.5,0.0,27.41,80.26,0.03
11.2,88.6,0.0,27.41,80.26,0.03
11.2,88.7,0.0,27.41,80.26,0.03
11.2,88.8,0.0,27.41,80.26,0.03
11.2,88.9,0.0,27.41,80.26,0.03
11.2,89.0,0.0,27.41,80.26,0.03
11.2,89.1,0.0,27.44,80.45,0.02
11.2,89.2,0.0,27.44,80.45,0.02
11.2,89.3,0.0,27.44,80.45,0.02
11.2,89.4,0.0,27.44,80.45,0.02
11.2,89.5,0.0,27.44,80.45,0.02
11.2,89.6,0.0,27.44,80.45,0.02
11.2,89.7,0.0,27.56,80.08,0.01
11.2,89.8,0.0,27.56,80.08,0.01
11.2,89.9,0.0,27.56,80.08,0.01
11.2,90.0,0.0,27.56,80.08,0.01
11.2,90.1,0.0,27.56,80.08,0.01
11.2,90.2,0.0,27.56,80.08,0.01
11.2,90.3,0.0,27.56,80.08,0.01
11.2,90.4,0.0,27.7,79.62,0.01
11.2,90.5,0.0,27.7,79.62,0.01
11.2,90.6,0.0,27.7,79.62,0.01
11.2,90.7,0.0,27.7,79.62,0.01
11.2,90.8,0.0,27.7,79.62,0.01
11.2,90.9,0.0,27.7,79.62,0.01
11.2,91.0,0.0,28.01,77.98,0.02
11.2,91.1,0.0,28.01,77.98,0.02
11.2,91.2,0.0,28.01,77.98,0.02
11.2,91.3,0.0,28.01,77.98,0.02
11.2,91.4,0.0,28.01,77.98,0.02
11.2,91.5,0.0,28.01,77.98,0.02
11.2,91.6,0.0,28.23,76.13,0.01
11.2,91.7,0.0,28.23,76.13,0.01
11.2,91.8,0.0,28.23,76.13,0.01
11.2,91.9,0.0,28.23,76.13,0.01
11.2,92.0,0.0,28.23,76.13,0.01
11.2,92.1,0.0,28.23,76.13,0.01
11.2,92.2,0.0,28.29,75.49,0.0
11.2,92.3,0.0,28.29,75.49,0.0
11.2,92.4,0.0,28.29,75.49,0.0
11.2,92.5,0.0,28.29,75.49,0.0
11.2,92.6,0.0,28.29,75.49,0.0
11.2,92.7,0.0,28.29,75.49,0.0
11.2,92.8,0.0,28.29,75.49,0.0
11.2,92.9,0.0,28.36,75.76,0.0
11.2,93.0,0.0,28.36,75.76,0.0
11.2,93.1,0.0,28.36,75.76,0.0
11.2,93.2,0.0,28.36,75.76,0.0
11.2,93.3,0.0,28.36,75.76,0.0
11.2,93.4,0.0,28.36,75.76,0.0
11.2,93.5,0.0,28.49,75.37,0.0
11.2,93.6,0.0,28.49,75.37,0.0
11.2,93.7,0.0,28.49,75.37,0.0
11.2,93.8,0.0,28.49,75.37,0.0
11.2,93.9,0.0,28.49,75.37,0.0
11.2,94.0,0.0,28.49,75.37,0.0
11.2,94.1,0.0,28.62,75.24,0.0
11.2,94.2,0.0,28.62,75.24,0.0
11.2,94.3,0.0,28.62,75.24,0.0
11.2,94.4,0.0,28.62,75.24,0.0
11.2,94.5,0.0,28.62,75.24,0.0
11.2,94.6,0.0,28.62,75.24,0.0
11.2,94.7,0.0,28.72,76.56,0.01
11.2,94.8,0.0,28.72,76.56,0.01
11.2,94.9,0.0,28.72,76.56,0.01
11.2,95.0,0.0,28.72,76.56,0.01
11.2,95.1,0.0,28.72,76.56,0.01
11.2,95.2,0.0,28.72,76.56,0.01
11.2,95.3,0.0,28.72,76.56,0.01
11.2,95.4,0.0,28.78,78.21,0.03
11.2,95.5,0.0,28.78,78.21,0.03
11.2,95.6,0.0,28.78,78.21,0.03
11.2,95.7,0.0,28.78,78.21,0.03
11.2,95.8,0.0,28.78,78.21,0.03
11.2,95.9,0.0,28.78,78.21,0.03
11.2,96.0,0.0,28.78,79.34,0.27
11.2,96.1,0.0,28.78,79.34,0.27
11.2,96.2,0.0,28.78,79.34,0.27
11.2,96.3,0.0,28.78,79.34,0.27
11.2,96.4,0.0,28.78,79.34,0.27
11.2,96.5,0.0,28.78,79.34,0.27
11.2,96.6,0.0,28.7,79.98,0.74
11.2,96.7,0.0,28.7,79.98,0.74
11.2,96.8,0.0,28.7,79.98,0.74
11.2,96.9,0.0,28.7,79.98,0.74
11.2,97.0,0.0,28.7,79.98,0.74
11.2,97.1,0.0,28.7,79.98,0.74
11.2,97.2,0.0,28.26,81.73,0.7
11.2,97.3,0.0,28.26,81.73,0.7
11.2,97.4,0.0,28.26,81.73,0.7
11.2,97.5,0.0,28.26,81.73,0.7
11.2,97.6,0.0,28.26,81.73,0.7
11.2,97.7,0.0,28.26,81.73,0.7
11.2,97.8,0.0,28.26,81.73,0.7
11.2,97.9,0.0,27.73,85.23,0.26
11.2,98.0,0.0,27.73,85.23,0.26
11.3,68.0,0.0,28.11,79.6,2.04
11.3,68.1,0.0,28.11,79.6,2.04
11.3,68.2,0.0,28.11,79.6,2.04
11.3,68.3,0.0,28.11,79.6,2.04
11.3,68.4,0.0,28.11,79.6,2.04
11.3,68.5,0.0,28.3,78.9,1.44
11.3,68.6,0.0,28.3,78.9,1.44
11.3,68.7,0.0,28.3,78.9,1.44
11.3,68.8,0.0,28.3,78.9,1.44
11.3,68.9,0.0,28.3,78.9,1.44
11.3,69.0,0.0,28.3,78.9,1.44
11.3,69.1,0.0,28.36,78.75,1.09
11.3,69.2,0.0,28.36,78.75,1.09
11.3,69.3,0.0,28.36,78.75,1.09
11.3,69.4,0.0,28.36,78.75,1.09
11.3,69.5,0.0,28.36,78.75,1.09
11.3,69.6,0.0,28.36,78.75,1.09
11.3,69.7,0.0,28.42,78.79,0.8
11.3,69.8,0.0,28.42,78.79,0.8
11.3,69.9,0.0,28.42,78.79,0.8
11.3,70.0,0.0,28.42,78.79,0.8
11.3,70.1,0.0,28.42,78.79,0.8
11.3,70.2,0.0,28.42,78.79,0.8
11.3,70.3,0.0,28.42,78.79,0.8
11.3,70.4,0.0,28.43,79.18,0.67
11.3,70.5,0.0,28.43,79.18,0.67
11.3,70.6,0.0,28.43,79.18,0.67
11.3,70.7,0.0,28.43,79.18,0.67
11.3,70.8,0.0,28.43,79.18,0.67
11.3,70.9,0.0,28.43,79.18,0.67
11.3,71.0,0.0,28.46,79.48,1.1
11.3,71.1,0.0,28.46,79.48,1.1
11.3,71.2,0.0,28.46,79.48,1.1
11.3,71.3,0.0,28.46,79.48,1.1
11.3,71.4,0.0,28.46,79.48,1.1
